allow_download_photo,author_pin,aweme_id,cid,collect_stat,comment_language,comment_post_item_ids,create_time,digg_count,image_list,is_author_digged,is_comment_translatable,is_high_purchase_intent,label_list,no_show,reply_comment,reply_comment_total,reply_id,reply_to_reply_id,share_info,sort_extra_score,sort_tags,status,stick_position,text,text_extra,trans_btn_style,user,user_buried,user_digged
False,False,7533660306862542093,7534190779410318110,0,en,,1754190512,0,,False,True,False,,False,,0,0,0,"{'acl': {'code': 0, 'extra': '{}'}, 'desc': 'Lori Wagner Miller’s comment: This is absolute bullshit! She is a convicted human trafficker🤬 Disgusting!!!', 'title': '8/1', 'url': 'https://m.tiktok.com/v/7533660306862542093.html?_d=85807i82mgg1jm&comment_author_id=6774968773268063237&preview_pb=0&share_comment_id=7534190779410318110&share_item_id=7533660306862542093&sharer_language=en-US&source=h5_m&u_code=0'}",,{},1,0,This is absolute bullshit! She is a convicted human trafficker🤬 Disgusting!!!,[],0,"{'account_labels': None, 'ad_cover_url': None, 'advance_feature_item_order': None, 'advanced_feature_info': None, 'avatar_thumb': {'uri': 'tos-useast5-avt-0068-tx/7353051247974285355', 'url_list': ['https://p19-pu-sign-useast8.tiktokcdn-us.com/tos-useast5-avt-0068-tx/7353051247974285355~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=681f54f6&x-expires=1754618400&x-signature=S4je%2FqAuCE9HqLtQIeR0jhg2NW4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8', 'https://p16-pu-sign-useast8.tiktokcdn-us.com/tos-useast5-avt-0068-tx/7353051247974285355~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=b33f4957&x-expires=1754618400&x-signature=y51U9bOXxrVKo3UO5HiN79OLxaQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8', 'https://p19-pu-sign-useast8.tiktokcdn-us.com/tos-useast5-avt-0068-tx/7353051247974285355~tplv-tiktokx-cropcenter:100:100.jpeg?dr=9640&refresh_token=e8c7b5a7&x-expires=1754618400&x-signature=fHhvNrToGx5vo1wUqRc5JA4HYIY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8'], 'url_prefix': None}, 'bold_fields': None, 'can_message_follow_status_list': None, 'can_set_geofencing': None, 'cha_list': None, 'cover_url': None, 'custom_verify': '', 'enterprise_verify_reason': '', 'events': None, 'followers_detail': None, 'geofencing': None, 'homepage_bottom_toast': None, 'item_list': None, 'mutual_relation_avatars': None, 'need_points': None, 'nickname': 'Lori Wagner Miller', 'platform_sync_info': None, 'predicted_age_group': '4', 'relative_users': None, 'search_highlight': None, 'sec_uid': 'MS4wLjABAAAAM-u8NWbbujjSm5jC60zMCnFe_kJqB50sQuoKjal9NTN8achVkJu4geBCvNm5rH04', 'shield_edit_field_info': None, 'type_label': None, 'uid': '6774968773268063237', 'unique_id': 'loriwagnermiller', 'user_profile_guide': None, 'user_tags': None, 'white_cover_url': None}",False,0
False,False,7533660306862542093,7534049258808361758,0,en,,1754157560,0,,False,True,False,,False,,0,0,0,"{'acl': {'code': 0, 'extra': '{}'}, 'desc': 'Chris_Randomosity🏳️\u200d🌈🏳️\u200d⚧️’s comment: She\'ll either roll over & get everything she wants, or she\'ll end up ""unaliving herself"". Just watch.', 'title': '8/1', 'url': 'https://m.tiktok.com/v/7533660306862542093.html?_d=85807i82mgg1jm&comment_author_id=7060733335878845486&preview_pb=0&share_comment_id=7534049258808361758&share_item_id=7533660306862542093&sharer_language=en-US&source=h5_m&u_code=0'}",,{},1,0,"She'll either roll over & get everything she wants, or she'll end up ""unaliving herself"". Just watch.",[],0,"{'account_labels': None, 'ad_cover_url': None, 'advance_feature_item_order': None, 'advanced_feature_info': None, 'avatar_thumb': {'uri': 'tos-useast8-avt-0068-tx2/ebb59d88bf2c8936c1c8e1e4d08344f3', 'url_list': ['https://p16-pu-sign-useast8.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/ebb59d88bf2c8936c1c8e1e4d08344f3~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=a5c9a8bf&x-expires=1754618400&x-signature=axPhm393qXYEgV6G8gPvzz%2FlFEY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8', 'https://p19-pu-sign-useast8.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/ebb59d88bf2c8936c1c8e1e4d08344f3~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=c1f56c21&x-expires=1754618400&x-signature=ZW80byYxVzB2FCTZXiOINJ17%2BYk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8', 'https://p16-pu-sign-useast8.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/ebb59d88bf2c8936c1c8e1e4d08344f3~tplv-tiktokx-cropcenter:100:100.jpeg?dr=9640&refresh_token=8cabfe68&x-expires=1754618400&x-signature=7XMUSKKU0QwFSd00mTVidEBGkms%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8'], 'url_prefix': None}, 'bold_fields': None, 'can_message_follow_status_list': None, 'can_set_geofencing': None, 'cha_list': None, 'cover_url': None, 'custom_verify': '', 'enterprise_verify_reason': '', 'events': None, 'followers_detail': None, 'geofencing': None, 'homepage_bottom_toast': None, 'item_list': None, 'mutual_relation_avatars': None, 'need_points': None, 'nickname': 'Chris_Randomosity🏳️\u200d🌈🏳️\u200d⚧️', 'platform_sync_info': None, 'predicted_age_group': '4', 'relative_users': None, 'search_highlight': None, 'sec_uid': 'MS4wLjABAAAAhu-hj87_RYVzH_TABaAzisVOWLlwTL8EjRjIkgjI0kBmh74YZlrVnEPJNRBPDz_L', 'shield_edit_field_info': None, 'type_label': None, 'uid': '7060733335878845486', 'unique_id': 'chris_randomosity', 'user_profile_guide': None, 'user_tags': None, 'white_cover_url': None}",False,0
False,False,7533660306862542093,7534177655446881079,0,en,,1754187456,0,,False,True,False,,False,,0,0,0,"{'acl': {'code': 0, 'extra': '{}'}, 'desc': 'Dear Diana’s comment: OUT-EFFIN-RAGEOUS!!!!', 'title': '8/1', 'url': 'https://m.tiktok.com/v/7533660306862542093.html?_d=85807i82mgg1jm&comment_author_id=7095827231130321962&preview_pb=0&share_comment_id=7534177655446881079&share_item_id=7533660306862542093&sharer_language=en-US&source=h5_m&u_code=0'}",,{},1,0,OUT-EFFIN-RAGEOUS!!!!,[],0,"{'account_labels': None, 'ad_cover_url': None, 'advance_feature_item_order': None, 'advanced_feature_info': None, 'avatar_thumb': {'uri': 'tos-useast5-avt-0068-tx/786a90ad03d4a40d6617804507b18e19', 'url_list': ['https://p19-pu-sign-useast8.tiktokcdn-us.com/tos-useast5-avt-0068-tx/786a90ad03d4a40d6617804507b18e19~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=3a3d601d&x-expires=1754618400&x-signature=ZMAYCRsyA%2BxuMrsBomhO07m2v9w%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8', 'https://p16-pu-sign-useast8.tiktokcdn-us.com/tos-useast5-avt-0068-tx/786a90ad03d4a40d6617804507b18e19~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=9e5c4c95&x-expires=1754618400&x-signature=F%2Ff4LfYOrEwdSPsZwNgbrzoDh9Q%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8', 'https://p19-pu-sign-useast8.tiktokcdn-us.com/tos-useast5-avt-0068-tx/786a90ad03d4a40d6617804507b18e19~tplv-tiktokx-cropcenter:100:100.jpeg?dr=9640&refresh_token=86e4c7e8&x-expires=1754618400&x-signature=rukRpIm18eaylTeqwvcVR3zSZ2k%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8'], 'url_prefix': None}, 'bold_fields': None, 'can_message_follow_status_list': None, 'can_set_geofencing': None, 'cha_list': None, 'cover_url': None, 'custom_verify': '', 'enterprise_verify_reason': '', 'events': None, 'followers_detail': None, 'geofencing': None, 'homepage_bottom_toast': None, 'item_list': None, 'mutual_relation_avatars': None, 'need_points': None, 'nickname': 'Dear Diana', 'platform_sync_info': None, 'predicted_age_group': '-1', 'relative_users': None, 'search_highlight': None, 'sec_uid': 'MS4wLjABAAAAc0LXFYU19WfmqzPGGG2oGTr52EyrgjMp0Ac4Usac5dCS0m0jq53C-3P0HJr-bxkV', 'shield_edit_field_info': None, 'type_label': None, 'uid': '7095827231130321962', 'unique_id': 'dear__diana', 'user_profile_guide': None, 'user_tags': None, 'white_cover_url': None}",False,0
False,False,7533660306862542093,7533894065211327262,0,en,,1754121483,0,,False,True,False,,False,,0,0,0,"{'acl': {'code': 0, 'extra': '{}'}, 'desc': 'Sdrain79’s comment: Or setting her up to jill her 👀 minimum security', 'title': '8/1', 'url': 'https://m.tiktok.com/v/7533660306862542093.html?_d=85807i82mgg1jm&comment_author_id=7099916742028035118&preview_pb=0&share_comment_id=7533894065211327262&share_item_id=7533660306862542093&sharer_language=en-US&source=h5_m&u_code=0'}",,{},1,0,Or setting her up to jill her 👀 minimum security,[],0,"{'account_labels': None, 'ad_cover_url': None, 'advance_feature_item_order': None, 'advanced_feature_info': None, 'avatar_thumb': {'uri': 'tos-useast8-avt-0068-tx2/6bdeb0e36172929c3bf82a6606885307', 'url_list': ['https://p19-pu-sign-useast8.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/6bdeb0e36172929c3bf82a6606885307~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=fd3a3bb5&x-expires=1754618400&x-signature=hsi21w5oIV5xryjeu1%2FGK1jKoV4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8', 'https://p16-pu-sign-useast8.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/6bdeb0e36172929c3bf82a6606885307~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=a0a7f1a2&x-expires=1754618400&x-signature=jWSZEwjJ21qynPZiVMzOxItOdk8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8', 'https://p19-pu-sign-useast8.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/6bdeb0e36172929c3bf82a6606885307~tplv-tiktokx-cropcenter:100:100.jpeg?dr=9640&refresh_token=2df66059&x-expires=1754618400&x-signature=KJROJpS%2F0elGCUQt9XluLNs1AqE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8'], 'url_prefix': None}, 'bold_fields': None, 'can_message_follow_status_list': None, 'can_set_geofencing': None, 'cha_list': None, 'cover_url': None, 'custom_verify': '', 'enterprise_verify_reason': '', 'events': None, 'followers_detail': None, 'geofencing': None, 'homepage_bottom_toast': None, 'item_list': None, 'mutual_relation_avatars': None, 'need_points': None, 'nickname': 'Sdrain79', 'platform_sync_info': None, 'predicted_age_group': '-1', 'relative_users': None, 'search_highlight': None, 'sec_uid': 'MS4wLjABAAAA44EhSr5Z_sDzm0mYiqUZcZOWsD_RcSOSXF5JqnP6W-QFvV2wMYNuW4TJlREMSu_A', 'shield_edit_field_info': None, 'type_label': None, 'uid': '7099916742028035118', 'unique_id': 'sdrain79', 'user_profile_guide': None, 'user_tags': None, 'white_cover_url': None}",False,0
False,False,7533660306862542093,7533706702714618637,0,en,,1754077800,0,,False,True,False,,False,,0,0,0,"{'acl': {'code': 0, 'extra': '{}'}, 'desc': 'A’s comment: Cushy facility', 'title': '8/1', 'url': 'https://m.tiktok.com/v/7533660306862542093.html?_d=85807i82mgg1jm&comment_author_id=7066564804202693678&preview_pb=0&share_comment_id=7533706702714618637&share_item_id=7533660306862542093&sharer_language=en-US&source=h5_m&u_code=0'}",,{},1,0,Cushy facility,[],0,"{'account_labels': None, 'ad_cover_url': None, 'advance_feature_item_order': None, 'advanced_feature_info': None, 'avatar_thumb': {'uri': 'tos-useast5-avt-0068-tx/469f620d4f254352199792abcbe7ebde', 'url_list': ['https://p19-pu-sign-useast8.tiktokcdn-us.com/tos-useast5-avt-0068-tx/469f620d4f254352199792abcbe7ebde~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=596efe07&x-expires=1754618400&x-signature=ohMl%2F0AjV4JL1RQt165iU5lbaKY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8', 'https://p16-pu-sign-useast8.tiktokcdn-us.com/tos-useast5-avt-0068-tx/469f620d4f254352199792abcbe7ebde~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=f5deb572&x-expires=1754618400&x-signature=3qaSWsdAE4n5HbgCFLQWNjfOr2w%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8', 'https://p19-pu-sign-useast8.tiktokcdn-us.com/tos-useast5-avt-0068-tx/469f620d4f254352199792abcbe7ebde~tplv-tiktokx-cropcenter:100:100.jpeg?dr=9640&refresh_token=b626cdf3&x-expires=1754618400&x-signature=pisehN%2FUWNwoqgATcQtjrcpWZ4Y%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8'], 'url_prefix': None}, 'bold_fields': None, 'can_message_follow_status_list': None, 'can_set_geofencing': None, 'cha_list': None, 'cover_url': None, 'custom_verify': '', 'enterprise_verify_reason': '', 'events': None, 'followers_detail': None, 'geofencing': None, 'homepage_bottom_toast': None, 'item_list': None, 'mutual_relation_avatars': None, 'need_points': None, 'nickname': 'A', 'platform_sync_info': None, 'predicted_age_group': '-1', 'relative_users': None, 'search_highlight': None, 'sec_uid': 'MS4wLjABAAAAeEKlegj325P1kbC9genAfYaxbWlfXY37--0bQSFQ_05bKciV0b23Gs3uWQ8is84I', 'shield_edit_field_info': None, 'type_label': None, 'uid': '7066564804202693678', 'unique_id': 'pilates3808', 'user_profile_guide': None, 'user_tags': None, 'white_cover_url': None}",False,0
False,False,7533660306862542093,7534028613659755319,0,en,,1754152752,0,,False,True,False,,False,,0,0,0,"{'acl': {'code': 0, 'extra': '{}'}, 'desc': 'Alex🌻’s comment: Imagine being so loathsome that you do favors for CS assaulters and traffickers. What planet are we on?', 'title': '8/1', 'url': 'https://m.tiktok.com/v/7533660306862542093.html?_d=85807i82mgg1jm&comment_author_id=6668367189576728582&preview_pb=0&share_comment_id=7534028613659755319&share_item_id=7533660306862542093&sharer_language=en-US&source=h5_m&u_code=0'}",,{},1,0,Imagine being so loathsome that you do favors for CS assaulters and traffickers. What planet are we on?,[],0,"{'account_labels': None, 'ad_cover_url': None, 'advance_feature_item_order': None, 'advanced_feature_info': None, 'avatar_thumb': {'uri': 'tos-useast5-avt-0068-tx/dea8f7b5f53a35884fabfc1ccae1367a', 'url_list': ['https://p16-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/dea8f7b5f53a35884fabfc1ccae1367a~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=481e98a5&x-expires=1754618400&x-signature=mpzOV761Nl9a6H23iedIObKTkPs%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8', 'https://p19-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/dea8f7b5f53a35884fabfc1ccae1367a~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=f794aa0c&x-expires=1754618400&x-signature=EBRKNaH%2FYn7LbS42yd0%2FpjcnZXM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8', 'https://p16-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/dea8f7b5f53a35884fabfc1ccae1367a~tplv-tiktokx-cropcenter:100:100.jpeg?dr=9640&refresh_token=6ac2bc39&x-expires=1754618400&x-signature=yQeXA59EgUEokAJYtNr93NKY10c%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8'], 'url_prefix': None}, 'bold_fields': None, 'can_message_follow_status_list': None, 'can_set_geofencing': None, 'cha_list': None, 'cover_url': None, 'custom_verify': '', 'enterprise_verify_reason': '', 'events': None, 'followers_detail': None, 'geofencing': None, 'homepage_bottom_toast': None, 'item_list': None, 'mutual_relation_avatars': None, 'need_points': None, 'nickname': 'Alex🌻', 'platform_sync_info': None, 'predicted_age_group': '5', 'relative_users': None, 'search_highlight': None, 'sec_uid': 'MS4wLjABAAAA6g7MDTDC-flv5V0sh6wXzyUvlT4RmqOR0ZKhMx4JHrndAQSCe1v-URwyOjACB5Nl', 'shield_edit_field_info': None, 'type_label': None, 'uid': '6668367189576728582', 'unique_id': 'ruby.roxx', 'user_profile_guide': None, 'user_tags': None, 'white_cover_url': None}",False,0
False,False,7533660306862542093,7535114136084005662,0,en,,1754405504,0,,False,True,True,,False,,0,0,0,"{'acl': {'code': 0, 'extra': '{}'}, 'desc': 'Vega12550’s comment: Get your facts straight. As a sex offender it’s unusual.', 'title': '8/1', 'url': 'https://m.tiktok.com/v/7533660306862542093.html?_d=85807i82mgg1jm&comment_author_id=7105075651924821038&preview_pb=0&share_comment_id=7535114136084005662&share_item_id=7533660306862542093&sharer_language=en-US&source=h5_m&u_code=0'}",,{},1,0,Get your facts straight. As a sex offender it’s unusual.,[],0,"{'account_labels': None, 'ad_cover_url': None, 'advance_feature_item_order': None, 'advanced_feature_info': None, 'avatar_thumb': {'uri': 'tos-useast5-avt-0068-tx/7344503953691770923', 'url_list': ['https://p19-pu-sign-useast8.tiktokcdn-us.com/tos-useast5-avt-0068-tx/7344503953691770923~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=8f6d031a&x-expires=1754618400&x-signature=Mgq4tPw14%2Fh9ADbBH6okt6ALD%2Bo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8', 'https://p16-pu-sign-useast8.tiktokcdn-us.com/tos-useast5-avt-0068-tx/7344503953691770923~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=6ffec70c&x-expires=1754618400&x-signature=niYS9yrq63%2FC5v6lz8IO30H6JIM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8', 'https://p19-pu-sign-useast8.tiktokcdn-us.com/tos-useast5-avt-0068-tx/7344503953691770923~tplv-tiktokx-cropcenter:100:100.jpeg?dr=9640&refresh_token=eeb303b2&x-expires=1754618400&x-signature=0AglmY5UFaMkE%2FvqH5fYqDew3nY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8'], 'url_prefix': None}, 'bold_fields': None, 'can_message_follow_status_list': None, 'can_set_geofencing': None, 'cha_list': None, 'cover_url': None, 'custom_verify': '', 'enterprise_verify_reason': '', 'events': None, 'followers_detail': None, 'geofencing': None, 'homepage_bottom_toast': None, 'item_list': None, 'mutual_relation_avatars': None, 'need_points': None, 'nickname': 'Vega12550', 'platform_sync_info': None, 'predicted_age_group': '-1', 'relative_users': None, 'search_highlight': None, 'sec_uid': 'MS4wLjABAAAA00kbUbb566aQtL9BCyXa8yncvbfHeR6GDuk9ur_FUx8yINtyfho0iZTBpgrMx4Wr', 'shield_edit_field_info': None, 'type_label': None, 'uid': '7105075651924821038', 'unique_id': 'vega12550', 'user_profile_guide': None, 'user_tags': None, 'white_cover_url': None}",False,0
True,False,7533660306862542093,7534444413503226638,0,en,,1754249564,0,,False,True,False,,False,,0,0,0,"{'acl': {'code': 0, 'extra': '{}'}, 'desc': 'Decaf?!! Do I look okay?’s comment: She. Doesn’t. Deserve. Better. Treatment. PERIOD.', 'title': '8/1', 'url': 'https://m.tiktok.com/v/7533660306862542093.html?_d=85807i82mgg1jm&comment_author_id=7505252645645517870&preview_pb=0&share_comment_id=7534444413503226638&share_item_id=7533660306862542093&sharer_language=en-US&source=h5_m&u_code=0'}",,{},1,0,She. Doesn’t. Deserve. Better. Treatment. PERIOD.,[],0,"{'account_labels': None, 'ad_cover_url': None, 'advance_feature_item_order': None, 'advanced_feature_info': None, 'avatar_thumb': {'uri': 'tos-useast5-avt-0068-tx/61b73c67e0e4a797d9d1048316fd54a8', 'url_list': ['https://p19-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/61b73c67e0e4a797d9d1048316fd54a8~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=f2a19ad9&x-expires=1754618400&x-signature=1PFd%2B15c4jV6IKFcKD8W2vTwIf4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8', 'https://p16-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/61b73c67e0e4a797d9d1048316fd54a8~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=5bfbdf2a&x-expires=1754618400&x-signature=%2F1z0P7zZ17SGPU4zQKG%2FDMIxlxo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8', 'https://p19-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/61b73c67e0e4a797d9d1048316fd54a8~tplv-tiktokx-cropcenter:100:100.jpeg?dr=9640&refresh_token=b73ad990&x-expires=1754618400&x-signature=Tjk2CckF2JicTq1Zlnj%2FiZwQ7ec%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8'], 'url_prefix': None}, 'bold_fields': None, 'can_message_follow_status_list': None, 'can_set_geofencing': None, 'cha_list': None, 'cover_url': None, 'custom_verify': '', 'enterprise_verify_reason': '', 'events': None, 'followers_detail': None, 'geofencing': None, 'homepage_bottom_toast': None, 'item_list': None, 'mutual_relation_avatars': None, 'need_points': None, 'nickname': 'Decaf?!! Do I look okay?', 'platform_sync_info': None, 'predicted_age_group': '', 'relative_users': None, 'search_highlight': None, 'sec_uid': 'MS4wLjABAAAAzGtWwfWd6SD5b_PNUIWWa6R04PN7Lg7yQu3jbmkdyxpGx8SPpxxvByjgrzPRJWQk', 'shield_edit_field_info': None, 'type_label': None, 'uid': '7505252645645517870', 'unique_id': 'blackglittercoffe', 'user_profile_guide': None, 'user_tags': None, 'white_cover_url': None}",False,0
True,False,7533660306862542093,7534256193377764126,0,en,,1754205768,0,,False,True,False,,False,,0,0,0,"{'acl': {'code': 0, 'extra': '{}'}, 'desc': 'DJK’s comment: He’s gonna pardo her 🤬', 'title': '8/1', 'url': 'https://m.tiktok.com/v/7533660306862542093.html?_d=85807i82mgg1jm&comment_author_id=7517352018475254815&preview_pb=0&share_comment_id=7534256193377764126&share_item_id=7533660306862542093&sharer_language=en-US&source=h5_m&u_code=0'}",,{},1,0,He’s gonna pardo her 🤬,[],0,"{'account_labels': None, 'ad_cover_url': None, 'advance_feature_item_order': None, 'advanced_feature_info': None, 'avatar_thumb': {'uri': 'tos-useast8-avt-0068-tx2/defdf490720f20d779df0263b613ccfe', 'url_list': ['https://p19-pu-sign-useast8.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/defdf490720f20d779df0263b613ccfe~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=25ae616d&x-expires=1754618400&x-signature=uZqhh1cHhqYfrgjwGKKsLYdopuM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8', 'https://p16-pu-sign-useast8.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/defdf490720f20d779df0263b613ccfe~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=18e53e1a&x-expires=1754618400&x-signature=zGEwwnXQwqugi4N6v85iYV0L2r4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8', 'https://p19-pu-sign-useast8.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/defdf490720f20d779df0263b613ccfe~tplv-tiktokx-cropcenter:100:100.jpeg?dr=9640&refresh_token=431e7a64&x-expires=1754618400&x-signature=0YU1f3I8D0fIhKpOPKoAb1zPCf8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8'], 'url_prefix': None}, 'bold_fields': None, 'can_message_follow_status_list': None, 'can_set_geofencing': None, 'cha_list': None, 'cover_url': None, 'custom_verify': '', 'enterprise_verify_reason': '', 'events': None, 'followers_detail': None, 'geofencing': None, 'homepage_bottom_toast': None, 'item_list': None, 'mutual_relation_avatars': None, 'need_points': None, 'nickname': 'DJK', 'platform_sync_info': None, 'predicted_age_group': '', 'relative_users': None, 'search_highlight': None, 'sec_uid': 'MS4wLjABAAAARzMJ7NN6G79vR1lfpi1jMJRfA15n-H-_Fo5ce2193Cu6TjI2Yz3oElKGWAq9E39N', 'shield_edit_field_info': None, 'type_label': None, 'uid': '7517352018475254815', 'unique_id': 'djk5.0', 'user_profile_guide': None, 'user_tags': None, 'white_cover_url': None}",False,0
True,False,7533660306862542093,7534111549767418637,0,en,,1754172061,0,,False,True,True,,False,,0,0,0,"{'acl': {'code': 0, 'extra': '{}'}, 'desc': 'Cindy Lafleur929’s comment: It’s not unusual to send a child molester and sex trafficking monster to go from maximum security to minimum security and nicer prison ?', 'title': '8/1', 'url': 'https://m.tiktok.com/v/7533660306862542093.html?_d=85807i82mgg1jm&comment_author_id=7052443417167463430&preview_pb=0&share_comment_id=7534111549767418637&share_item_id=7533660306862542093&sharer_language=en-US&source=h5_m&u_code=0'}",,{},1,0,It’s not unusual to send a child molester and sex trafficking monster to go from maximum security to minimum security and nicer prison ?,[],0,"{'account_labels': None, 'ad_cover_url': None, 'advance_feature_item_order': None, 'advanced_feature_info': None, 'avatar_thumb': {'uri': 'tos-useast5-avt-0068-tx/7052484565998239791', 'url_list': ['https://p19-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/7052484565998239791~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=023953cf&x-expires=1754618400&x-signature=6FLLFzDk2reQpYFxtvYp1IegTi0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8', 'https://p16-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/7052484565998239791~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=fdeea537&x-expires=1754618400&x-signature=KPtIAksx35Wgau6MG%2BlPq2lSn04%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8', 'https://p19-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/7052484565998239791~tplv-tiktokx-cropcenter:100:100.jpeg?dr=9640&refresh_token=d1a11153&x-expires=1754618400&x-signature=xJqKH4zScvNx5n%2BlNF%2FCNjfV6aE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8'], 'url_prefix': None}, 'bold_fields': None, 'can_message_follow_status_list': None, 'can_set_geofencing': None, 'cha_list': None, 'cover_url': None, 'custom_verify': '', 'enterprise_verify_reason': '', 'events': None, 'followers_detail': None, 'geofencing': None, 'homepage_bottom_toast': None, 'item_list': None, 'mutual_relation_avatars': None, 'need_points': None, 'nickname': 'Cindy Lafleur929', 'platform_sync_info': None, 'predicted_age_group': '5', 'relative_users': None, 'search_highlight': None, 'sec_uid': 'MS4wLjABAAAAYJlWg2pwDzQiWxmpKcwzQTbnU9LO7JrzgKNOi53-aXPWXElPmYc2Ypar0J8FaG3A', 'shield_edit_field_info': None, 'type_label': None, 'uid': '7052443417167463430', 'unique_id': 'cindylafleur929', 'user_profile_guide': None, 'user_tags': None, 'white_cover_url': None}",False,0
